station_id;hardware;board_id
0000E901;TAPMV4.0;77SL4901212
0000E815;TAPMV4.0;77SL4900408
0000EA74;TAPMV4.0;77SL4901337
0000EA24;TAPMV4.0;77SL4901285
0000E79F;TAPMV4.0;77SL4900238
0000E9A4;TAPMV4.0;77SL4901060
0000EA00;TAPMV4.0;77SL4901104
0000E9EF;TAPMV4.0;77SL4901051
0000EB26;TAPMV4.0;77SL4901558
0000E9F6;TAPMV4.0;77SL4901110
0000E74E;TAPMV4.0;77SL4800460
0000E925;TAPMV4.0;77SL4901178
0000E9BB;TAPMV4.0;77SL4901009
0000E9CE;TAPMV4.0;77SL4901372
0000EA50;TAPMV4.0;77SL4901005
0000EA23;TAPMV4.0;77SL4901302
0000E930;TAPMV4.0;77SL4901170
0000E92E;TAPMV4.0;77SL4901167
0000E937;TAPMV4.0;77SL4901162
0000E9D0;TAPMV4.0;77SL4901354
0000E9F0;TAPMV4.0;77SL4901052
0000E938;TAPMV4.0;77SL4901161
0000E9A3;TAPMV4.0;77SL4901061
0000E932;TAPMV4.0;77SL4901165
0000E91E;TAPMV4.0;77SL4901225
0000E91D;TAPMV4.0;77SL4901221
0000E924;TAPMV4.0;77SL4901226
0000E9E3;TAPMV4.0;77SL4901405
0000E8FA;TAPMV4.0;77SL4901223
0000E8F9;TAPMV4.0;77SL4901222
0000EA39;TAPMV4.0;77SL4901460
0000E935;TAPMV4.0;77SL4901261
0000E9EB;TAPMV4.0;77SL4901053
0000E896;TAPMV4.0;77SL4900834
0000E790;TAPMV4.0;77SL4900266
0000EA5E;TAPMV4.0;77SL4901150
0000E9A2;TAPMV4.0;77SL4901056
0000E9B2;TAPMV4.0;77SL4901035
0000E9AD;TAPMV4.0;77SL4901371
0000E9CA;TAPMV4.0;77SL4901356
0000EA5B;TAPMV4.0;77SL4901157
0000E9AA;TAPMV4.0;77SL4901378
0000E989;TAPMV4.0;77SL4901387
0000EA10;TAPMV4.0;77SL4901266
0000E8E3;TAPMV4.0;77SL4901207
0000E9BC;TAPMV4.0;77SL4901013
0000EA4A;TAPMV4.0;77SL4901008
0000E979;TAPMV4.0;77SL4901027
0000E9E5;TAPMV4.0;77SL4901058
0000E93A;TAPMV4.0;77SL4901258
0000E8F4;TAPMV4.0;77SL4901193
0000E910;TAPMV4.0;77SL4901234
0000E959;TAPMV4.0;77SL4900975
0000E7D3;TAPMV4.0;77SL4900778
0000E78A;TAPMV4.0;77SL4900303
0000E78B;TAPMV4.0;77SL4900300
0000E4F8;TAPMV4.0;77SL4800643
0000E85B;TAPMV4.0;77SL4900388
0000E818;TAPMV4.0;77SL4900405
0000E4E8;TAPMV4.0;77SL4800616
0000E970;TAPMV4.0;77SL4901135
0000E884;TAPMV4.0;77SL4900452
0000E881;TAPMV4.0;77SL4900849
0000E84E;TAPMV4.0;77SL4900819
0000EA7D;TAPMV4.0;77SL4901328
0000EA30;TAPMV4.0;77SL4901311
0000E804;TAPMV4.0;77SL4900335
0000E7B7;TAPMV4.0;77SL4900225
0000E7F9;TAPMV4.0;77SL4900330
0000E856;TAPMV4.0;77SL4900826
0000E9D7;TAPMV4.0;77SL4901395
0000E7F7;TAPMV4.0;77SL4900685
0000E942;TAPMV4.0;77SL4900964
0000E7B0;TAPMV4.0;77SL4900698
0000E885;TAPMV4.0;77SL4900853
0000E8A2;TAPMV4.0;77SL4900846
0000E89D;TAPMV4.0;77SL4900843
0000EA76;TAPMV4.0;77SL4901323
0000E7B1;TAPMV4.0;77SL4900213
0000E7CE;TAPMV4.0;77SL4900231
0000E7CC;TAPMV4.0;77SL4900235
0000E7BC;TAPMV4.0;77SL4900220
0000EA77;TAPMV4.0;77SL4901324
0000E8B4;TAPMV4.0;77SL4900802
0000E4F4;TAPMV4.0;77SL4800605
0000E89A;TAPMV4.0;77SL4900839
0000E7A2;TAPMV4.0;77SL4900209
0000E7A8;TAPMV4.0;77SL4900202
0000E7A1;TAPMV4.0;77SL4900857
0000E7B2;TAPMV4.0;77SL4900212
0000E7EA;TAPMV4.0;77SL4900383
0000E7ED;TAPMV4.0;77SL4900691
0000E7E9;TAPMV4.0;77SL4900384
0000E89C;TAPMV4.0;77SL4900836
0000E82E;TAPMV4.0;77SL4900422
0000E729;TAPMV4.0;77SL4800501
0000E6B1;TAPMV4.0;77SL4800483
0000E897;TAPMV4.0;77SL4900833
0000E840;TAPMV4.0;77SL4900317
0000E3B0;TAPMV4.0;77SL4900124
0000E83A;TAPMV4.0;77SL4900434
0000EA44;TAPMV4.0;77SL4901446
0000E560;TAPMV4.0;77SL4800634
0000E80C;TAPMV4.0;77SL4900351
0000E7FD;TAPMV4.0;77SL4900334
0000E7FF;TAPMV4.0;77SL4900332
0000E5D3;TAPMV4.0;77SL4800795
0000EA3C;TAPMV4.0;77SL4901458
0000E803;TAPMV4.0;77SL4900347
0000E7FE;TAPMV4.0;77SL4900333
0000E800;TAPMV4.0;77SL4900331
0000E5C9;TAPMV4.0;77SL4800896
0000EA3F;TAPMV4.0;77SL4901449
0000EAC1;TAPMV4.0;77SL4901968
0000EB53;TAPMV4.0;77SL4901480
0000EABC;TAPMV4.0;77SL4901484
0000EB08;TAPMV4.0;77SL4901890
0000EB22;TAPMV4.0;77SL4901787
0000EB23;TAPMV4.0;77SL4901581
0000EB5C;TAPMV4.0;77SL4901606
0000EB06;TAPMV4.0;77SL4901889
0000EB0F;TAPMV4.0;77SL4901881
0000EAC5;TAPMV4.0;77SL4901972
0000EB54;TAPMV4.0;77SL4901479
0000EB9E;TAPMV4.0;77SL4901592
0000E898;TAPMV4.0;77SL4900832
0000EB07;TAPMV4.0;77SL4901888
0000E847;TAPMV4.0;77SL4900358
0000EB65;TAPMV4.0;77SL4901626
0000EB6E;TAPMV4.0;77SL4901613
0000EB84;TAPMV4.0;77SL4901842
0000EC68;TAPMV4.0;77SL4901320
0000EC17;TAPMV4.0;77SL4800885
0000E93C;TAPMV4.0;77SL4901262
0000E94F;TAPMV4.0;77SL4900971
0000E9D8;TAPMV4.0;77SL4901400
0000E9BA;TAPMV4.0;77SL4901352
0000E9CD;TAPMV4.0;77SL4901373
0000EC14;TAPMV4.0;77SL4800891
0000EC2E;TAPMV4.0;77SL4901755
0000EBEA;TAPMV4.0;77SL4901804
0000EB0B;TAPMV4.0;77SL4901884
0000EB00;TAPMV4.0;77SL4901935
0000EB98;TAPMV4.0;77SL4901533
0000EAFF;TAPMV4.0;77SL4901936
0000EC2F;TAPMV4.0;77SL4901758
0000EBF3;TAPMV4.0;77SL4901813
0000EBED;TAPMV4.0;77SL4901810
0000EC24;TAPMV4.0;77SL4901863
0000EC82;TAPMV4.0;77SL4901419
0000EC55;TAPMV4.0;77SL4901041
0000EC38;TAPMV4.0;77SL4901764
0000EAA3;TAPMV4.0;77SL4901503
0000EC29;TAPMV4.0;77SL4901756
0000EC39;TAPMV4.0;77SL4800809
0000EC4C;TAPMV4.0;77SL4901079
0000EC2A;TAPMV4.0;77SL4901754
0000EC13;TAPMV4.0;77SL4800890
0000EC67;TAPMV4.0;77SL4901425
0000EBCB;TAPMV4.0;77SL4901540
0000EA25;TAPMV4.0;77SL4901298
0000EA2E;TAPMV4.0;77SL4901309
0000EA2B;TAPMV4.0;77SL4901294
0000EA03;TAPMV4.0;77SL4901103
0000EBDD;TAPMV4.0;77SL4901774
0000EC3E;TAPMV4.0;77SL4800654
0000EC19;TAPMV4.0;77SL4800849
0000EBE3;TAPMV4.0;77SL4901776
0000EC41;TAPMV4.0;77SL4800659
0000EC66;TAPMV4.0;77SL4901430
0000EAED;TAPMV4.0;77SL4901943
0000EBDE;TAPMV4.0;77SL4901773
0000EC88;TAPMV4.0;77SL4901423
0000EC49;TAPMV4.0;77SL4901080
0000EC11;TAPMV4.0;77SL4800887
0000EC4E;TAPMV4.0;77SL4901085
0000EBE0;TAPMV4.0;77SL4901771
0000EBE2;TAPMV4.0;77SL4901777
0000EC1F;TAPMV4.0;77SL4800847
0000EC3F;TAPMV4.0;77SL4800653
0000EAAB;TAPMV4.0;77SL4901495
0000EBBE;TAPMV4.0;77SL4901859
0000EC85;TAPMV4.0;77SL4901422
0000EC37;TAPMV4.0;77SL4901541
0000EC81;TAPMV4.0;77SL4901420
0000EBEE;TAPMV4.0;77SL4901809
0000E966;TAPMV4.0;77SL4900994
0000EC80;TAPMV4.0;77SL4901414
0000EBF9;TAPMV4.0;77SL4901822
0000EAEE;TAPMV4.0;77SL4901902
0000EB9A;TAPMV4.0;77SL4901588
0000EADE;TAPMV4.0;77SL4901915
0000EB77;TAPMV4.0;77SL4901552
0000EB25;TAPMV4.0;77SL4901559
0000EAD5;TAPMV4.0;77SL4901928
0000EB2C;TAPMV4.0;77SL4901560
0000EB4F;TAPMV4.0;77SL4901476
0000EBAE;TAPMV4.0;77SL4901833
0000EAE6;TAPMV4.0;77SL4901903
0000EA9E;TAPMV4.0;77SL4901486
0000EBBA;TAPMV4.0;77SL4901855
0000EC04;TAPMV4.0;77SL4901749
0000EC42;TAPMV4.0;77SL4800658
0000EBC1;TAPMV4.0;77SL4901534
0000EB62;TAPMV4.0;77SL4901621
0000EC35;TAPMV4.0;77SL4800805
0000EB95;TAPMV4.0;77SL4901583
0000EB71;TAPMV4.0;77SL4901618
0000EB11;TAPMV4.0;77SL4901875
0000EB5B;TAPMV4.0;77SL4901607
0000EBC4;TAPMV4.0;77SL4901861
0000EAFC;TAPMV4.0;77SL4901951
0000EB47;TAPMV4.0;77SL4901464
0000EB3F;TAPMV4.0;77SL4901912
0000EB45;TAPMV4.0;77SL4901471
0000EB63;TAPMV4.0;77SL4901620
0000EAF0;TAPMV4.0;77SL4901909
0000EC73;TAPMV4.0;77SL4901437
0000EAE7;TAPMV4.0;77SL4901922
0000EC62;TAPMV4.0;77SL4901073
0000EC51;TAPMV4.0;77SL4901040
0000EAB7;TAPMV4.0;77SL4901468
0000EB69;TAPMV4.0;77SL4901610
0000EC05;TAPMV4.0;77SL4800888
0000EBC5;TAPMV4.0;77SL4901538
0000EAE0;TAPMV4.0;77SL4901913
0000EA9D;TAPMV4.0;77SL4901485
0000EAA7;TAPMV4.0;77SL4901499
0000EA9F;TAPMV4.0;77SL4901487
0000EBF1;TAPMV4.0;77SL4901812
0000EAFD;TAPMV4.0;77SL4901938
0000E84D;TAPMV4.0;77SL4900362
0000EA82;TAPMV4.0;77SL4901318
0000E8DE;TAPMV4.0;77SL4901210
0000E997;TAPMV4.0;77SL4901119
0000E8E8;TAPMV4.0;77SL4901204
0000E993;TAPMV4.0;77SL4901127
0000E8E1;TAPMV4.0;77SL4901208
0000EA2C;TAPMV4.0;77SL4901295
0000E8CF;TAPMV4.0;77SL4900278
0000E7A0;TAPMV4.0;77SL4900239
0000E7E4;TAPMV4.0;77SL4900323
0000E8F3;TAPMV4.0;77SL4901192
0000E8A9;TAPMV4.0;77SL4900077
0000E895;TAPMV4.0;77SL4900835
0000E977;TAPMV4.0;77SL4901029
0000E9E8;TAPMV4.0;77SL4901461
0000E947;TAPMV4.0;77SL4900966
0000E936;TAPMV4.0;77SL4901260
0000E9E4;TAPMV4.0;77SL4901404
0000E900;TAPMV4.0;77SL4901218
0000E518;TAPMV4.0;77SL4800771
0000E797;TAPMV4.0;77SL4900269
0000E9E7;TAPMV4.0;77SL4901401
0000E9EE;TAPMV4.0;77SL4901050
0000E79E;TAPMV4.0;77SL4900243
0000E9B8;TAPMV4.0;77SL4901015
0000E7BF;TAPMV4.0;77SL4900858
0000E95D;TAPMV4.0;77SL4900969
0000E709;TAPMV4.0;77SL4800360
0000E7CB;TAPMV4.0;77SL4900236
0000E9C6;TAPMV4.0;77SL4901360
0000E83C;TAPMV4.0;77SL4900432
0000E929;TAPMV4.0;77SL4901171
0000E933;TAPMV4.0;77SL4901164
0000EA14;TAPMV4.0;77SL4901279
0000E7A3;TAPMV4.0;77SL4900208
0000E9FC;TAPMV4.0;77SL4901112
0000EA17;TAPMV4.0;77SL4901273
0000EA13;TAPMV4.0;77SL4901277
0000EC87;TAPMV4.0;77SL4901424
0000EC7C;TAPMV4.0;77SL4901088
0000EA16;TAPMV4.0;77SL4901140
0000E7EB;TAPMV4.0;77SL4900382
0000EA20;TAPMV4.0;77SL4901289
0000E94A;TAPMV4.0;77SL4900968
0000E96A;TAPMV4.0;77SL4901139
0000EB7A;TAPMV4.0;77SL4901836
0000E6A3;TAPMV4.0;77SL4800467
0000E80D;TAPMV4.0;77SL4900372
0000E78E;TAPMV4.0;77SL4900297
0000E887;TAPMV4.0;77SL4900851
0000E9FE;TAPMV4.0;77SL4901106
0000E9A7;TAPMV4.0;77SL4901362
0000E9D4;TAPMV4.0;77SL4901368
0000E817;TAPMV4.0;77SL4900406
0000EA09;TAPMV4.0;77SL4901267
0000EA0B;TAPMV4.0;77SL4901269
0000EA22;TAPMV4.0;77SL4901301
0000E94B;TAPMV4.0;77SL4900987
0000E940;TAPMV4.0;77SL4901254
0000E944;TAPMV4.0;77SL4901130
0000E9E2;TAPMV4.0;77SL4901406
0000E903;TAPMV4.0;77SL4901217
0000E83B;TAPMV4.0;77SL4900433
0000E8A7;TAPMV4.0;77SL4900070
0000E96D;TAPMV4.0;77SL4901132
0000E523;TAPMV4.0;77SL4800872
0000E7C8;TAPMV4.0;77SL4900790
0000E4F3;TAPMV4.0;77SL4800606
0000E877;TAPMV4.0;77SL4900007
0000E7E3;TAPMV4.0;77SL4900324
0000E783;TAPMV4.0;77SL4900786
0000E70B;TAPMV4.0;77SL4800395
0000E753;TAPMV4.0;77SL4800521
0000E7BA;TAPMV4.0;77SL4900222
0000E522;TAPMV4.0;77SL4800871
0000EA5C;TAPMV4.0;77SL4901156
0000EA33;TAPMV4.0;77SL4901306
0000E8B3;TAPMV4.0;77SL4900666
0000E7F1;TAPMV4.0;77SL4900695
0000EA2D;TAPMV4.0;77SL4901308
0000EA43;TAPMV4.0;77SL4901447
0000E82B;TAPMV4.0;77SL4900417
0000EA29;TAPMV4.0;77SL4901312
0000E7F4;TAPMV4.0;77SL4900692
0000E8AD;TAPMV4.0;77SL4900661
0000E756;TAPMV4.0;77SL4800524
0000E9FD;TAPMV4.0;77SL4901101
0000EA06;TAPMV4.0;77SL4901272
0000E844;TAPMV4.0;77SL4900814
0000E7B5;TAPMV4.0;77SL4900227
0000E7AC;TAPMV4.0;77SL4900215
0000E7A5;TAPMV4.0;77SL4900207
0000EA0F;TAPMV4.0;77SL4901282
0000E7D0;TAPMV4.0;77SL4900233
0000EA3E;TAPMV4.0;77SL4901450
0000E5CE;TAPMV4.0;77SL4800895
0000E7B6;TAPMV4.0;77SL4900226
0000E7F0;TAPMV4.0;77SL4900385
0000E7CD;TAPMV4.0;77SL4900234
0000EA0C;TAPMV4.0;77SL4901270
0000E89F;TAPMV4.0;77SL4900841
0000E8A1;TAPMV4.0;77SL4900837
0000E7AE;TAPMV4.0;77SL4900216
0000E7B4;TAPMV4.0;77SL4900702
0000E7EF;TAPMV4.0;77SL4900689
0000E7E6;TAPMV4.0;77SL4900379
0000E84C;TAPMV4.0;77SL4900361
0000E515;TAPMV4.0;77SL4800774
0000E7F2;TAPMV4.0;77SL4900694
0000E83F;TAPMV4.0;77SL4900811
0000E825;TAPMV4.0;77SL4900415
0000E826;TAPMV4.0;77SL4900292
0000E6A2;TAPMV4.0;77SL4800468
0000E822;TAPMV4.0;77SL4900291
0000E83E;TAPMV4.0;77SL4900812
0000EA35;TAPMV4.0;77SL4901453
0000E839;TAPMV4.0;77SL4900316
0000EA7C;TAPMV4.0;77SL4901341
0000E802;TAPMV4.0;77SL4900346
0000EA3A;TAPMV4.0;77SL4901455
0000E833;TAPMV4.0;77SL4900425
0000E76E;TAPMV4.0;77SL4800240
0000E57F;TAPMV4.0;77SL4800917
0000EA32;TAPMV4.0;77SL4901305
0000E807;TAPMV4.0;77SL4900349
0000E58E;TAPMV4.0;77SL4800758
0000E5C7;TAPMV4.0;77SL4800900
0000E891;TAPMV4.0;77SL4900831
0000E7B8;TAPMV4.0;77SL4900224
0000E426;TAPMV4.0;77SL4900861
0000E63E;TAPMV4.0;77SL4800499
0000EAB6;TAPMV4.0;77SL4901466
0000EAC2;TAPMV4.0;77SL4901967
0000EB41;TAPMV4.0;77SL4901980
0000EAC8;TAPMV4.0;77SL4901970
0000EB3D;TAPMV4.0;77SL4901975
0000EB43;TAPMV4.0;77SL4901977
0000EAC6;TAPMV4.0;77SL4901969
0000EAB9;TAPMV4.0;77SL4901891
0000EB4D;TAPMV4.0;77SL4901478
0000EB03;TAPMV4.0;77SL4901940
0000EB67;TAPMV4.0;77SL4901624
0000EB28;TAPMV4.0;77SL4901556
0000EB48;TAPMV4.0;77SL4901463
0000EAF9;TAPMV4.0;77SL4901934
0000E848;TAPMV4.0;77SL4900357
0000EB75;TAPMV4.0;77SL4901554
0000EB74;TAPMV4.0;77SL4901615
0000EB92;TAPMV4.0;77SL4901531
0000EB80;TAPMV4.0;77SL4901838
0000EB05;TAPMV4.0;77SL4901887
0000EB01;TAPMV4.0;77SL4901942
0000EBFB;TAPMV4.0;77SL4901820
0000EB2B;TAPMV4.0;77SL4901561
0000EBAD;TAPMV4.0;77SL4901844
0000EB04;TAPMV4.0;77SL4901939
0000EB9C;TAPMV4.0;77SL4901586
0000EB9B;TAPMV4.0;77SL4901587
0000EAD3;TAPMV4.0;77SL4901962
0000EB81;TAPMV4.0;77SL4901790
0000EACE;TAPMV4.0;77SL4901959
0000EC20;TAPMV4.0;77SL4800848
0000EBE8;TAPMV4.0;77SL4901779
0000EA92;TAPMV4.0;77SL4901518
0000EC75;TAPMV4.0;77SL4901086
0000EBE7;TAPMV4.0;77SL4901780
0000EBCE;TAPMV4.0;77SL4901546
0000EC27;TAPMV4.0;77SL4901870
0000EC4A;TAPMV4.0;77SL4901082
0000EC32;TAPMV4.0;77SL4800892
0000EC69;TAPMV4.0;77SL4901431
0000EC64;TAPMV4.0;77SL4901069
0000EA1B;TAPMV4.0;77SL4901292
0000EBDA;TAPMV4.0;77SL4901769
0000EC5B;TAPMV4.0;77SL4901043
0000EC71;TAPMV4.0;77SL4901442
0000EBD3;TAPMV4.0;77SL4901549
0000EC3D;TAPMV4.0;77SL4800655
0000EAAA;TAPMV4.0;77SL4901513
0000EAF2;TAPMV4.0;77SL4901945
0000EAF4;TAPMV4.0;77SL4901963
0000EC86;TAPMV4.0;77SL4901427
0000EC63;TAPMV4.0;77SL4901068
0000EBCC;TAPMV4.0;77SL4901539
0000EC5E;TAPMV4.0;77SL4901049
0000EC08;TAPMV4.0;77SL4800841
0000EC03;TAPMV4.0;77SL4901750
0000EC33;TAPMV4.0;77SL4901761
0000EC07;TAPMV4.0;77SL4800844
0000EC2B;TAPMV4.0;77SL4901753
0000EC6C;TAPMV4.0;77SL4901428
0000EA94;TAPMV4.0;77SL4901520
0000EA91;TAPMV4.0;77SL4901521
0000EA95;TAPMV4.0;77SL4901493
0000EC26;TAPMV4.0;77SL4901871
0000EC0D;TAPMV4.0;77SL4800663
0000EB7D;TAPMV4.0;77SL4901841
0000EBC3;TAPMV4.0;77SL4901862
0000EACA;TAPMV4.0;77SL4901955
0000EBB5;TAPMV4.0;77SL4901852
0000EBA6;TAPMV4.0;77SL4901801
0000EB1B;TAPMV4.0;77SL4901895
0000EBF2;TAPMV4.0;77SL4901814
0000EAE5;TAPMV4.0;77SL4901904
0000EC34;TAPMV4.0;77SL4901760
0000EAEC;TAPMV4.0;77SL4901905
0000EC3B;TAPMV4.0;77SL4800807
0000EBCF;TAPMV4.0;77SL4901545
0000EBD8;TAPMV4.0;77SL4901762
0000EBB0;TAPMV4.0;77SL4901831
0000EC43;TAPMV4.0;77SL4800657
0000EBD5;TAPMV4.0;77SL4901766
0000EC6B;TAPMV4.0;77SL4901429
0000EC01;TAPMV4.0;77SL4800839
0000EB29;TAPMV4.0;77SL4901564
0000EAA9;TAPMV4.0;77SL4901512
0000EBB2;TAPMV4.0;77SL4901848
0000EC52;TAPMV4.0;77SL4901321
0000EBB4;TAPMV4.0;77SL4901845
0000EBA1;TAPMV4.0;77SL4901597
0000EBF7;TAPMV4.0;77SL4901816
0000EB5F;TAPMV4.0;77SL4901785
0000EAAE;TAPMV4.0;77SL4901509
0000EBF6;TAPMV4.0;77SL4901817
0000EBAF;TAPMV4.0;77SL4901832
0000EC0A;TAPMV4.0;77SL4800846
0000EB24;TAPMV4.0;77SL4901582
0000EC53;TAPMV4.0;77SL4901542
0000EA96;TAPMV4.0;77SL4901494
0000EACC;TAPMV4.0;77SL4901953
0000EAA8;TAPMV4.0;77SL4901500
0000EBEF;TAPMV4.0;77SL4901805
0000EC23;TAPMV4.0;77SL4901865
0000EB2F;TAPMV4.0;77SL4901565
0000EAD2;TAPMV4.0;77SL4901923
0000EB7B;TAPMV4.0;77SL4901835
0000EBBD;TAPMV4.0;77SL4901860
0000EBFD;TAPMV4.0;77SL4901748
0000EC61;TAPMV4.0;77SL4901072
0000EC5D;TAPMV4.0;77SL4901070
0000EC60;TAPMV4.0;77SL4901045
0000EBF8;TAPMV4.0;77SL4901815
0000E828;TAPMV4.0;77SL4900294
0000E5A4;TAPMV4.0;77SL4800874
0000EA89;TAPMV4.0;77SL4901515
0000EAA2;TAPMV4.0;77SL4901502
0000EC5C;TAPMV4.0;77SL4901042
0000EC6D;TAPMV4.0;77SL4901439
0000EC79;TAPMV4.0;77SL4901084
0000EC7E;TAPMV4.0;77SL4901418
0000EA37;TAPMV4.0;77SL4901457
0000EA12;TAPMV4.0;77SL4901278
0000E874;TAPMV4.0;77SL4900451
0000EAD9;TAPMV4.0;77SL4901932
0000E9FF;TAPMV4.0;77SL4901105
0000E911;TAPMV4.0;
0000E8EF;TAPMV4.0;77SL4901195
0000E8AB;TAPMV4.0;77SL4900793
0000E8F0;TAPMV4.0;77SL4901194
0000E809;TAPMV4.0;77SL4900355
0000EC54;TAPMV4.0;77SL4901322
0000EC58;TAPMV4.0;77SL4901265
0000EB0D;TAPMV4.0;77SL4901883
0000EC7A;TAPMV4.0;77SL4901415
0000EB72;TAPMV4.0;77SL4901617
0000EBF4;TAPMV4.0;77SL4901811
0000EAD4;TAPMV4.0;77SL4901961
0000EAAC;TAPMV4.0;77SL4901496
0000EC1C;TAPMV4.0;77SL4800852
0000EC2D;TAPMV4.0;77SL4901759
0000E8DF;TAPMV4.0;77SL4901209
0000E99B;TAPMV4.0;77SL4901065
0000EA97;TAPMV4.0;77SL4901517
0000EC3A;TAPMV4.0;77SL4800808
0000EC1D;TAPMV4.0;77SL4901864
0000EC31;TAPMV4.0;77SL4901807
0000EC28;TAPMV4.0;77SL4901869
0000EC77;TAPMV4.0;77SL4901319
0000E931;TAPMV4.0;77SL4901166
0000E9F9;TAPMV4.0;77SL4901109
0000E9D2;TAPMV4.0;77SL4901370
0000EA05;TAPMV4.0;77SL4901271
0000EC0B;TAPMV4.0;77SL4800804
0000EBC9;TAPMV4.0;77SL4901543
0000EA98;TAPMV4.0;77SL4901516
0000E9AC;TAPMV4.0;77SL4901363
0000EA49;TAPMV4.0;77SL4901010
0000E917;TAPMV4.0;77SL4901242
0000E8AC;TAPMV4.0;77SL4900495
0000E907;TAPMV4.0;77SL4901244
0000E89E;TAPMV4.0;77SL4900842
0000E8EE;TAPMV4.0;77SL4901196
0000E8BB;TAPMV4.0;77SL4900446
0000E8EB;TAPMV4.0;77SL4901198
0000E9DB;TAPMV4.0;77SL4901393
0000E9ED;TAPMV4.0;77SL4901047
0000E8C0;TAPMV4.0;77SL4900314
0000E9E6;TAPMV4.0;77SL4901456
0000E792;TAPMV4.0;77SL4900274
0000E791;TAPMV4.0;77SL4900275
0000E795;TAPMV4.0;77SL4900271
0000E92F;TAPMV4.0;77SL4901172
0000E9B4;TAPMV4.0;77SL4901141
0000E8A5;TAPMV4.0;77SL4900658
0000EA9C;TAPMV4.0;77SL4901492
0000EC57;TAPMV4.0;77SL4901039
0000EBDF;TAPMV4.0;77SL4901772
0000EC7F;TAPMV4.0;77SL4901413
0000EBCD;TAPMV4.0;77SL4901547
0000EBD2;TAPMV4.0;77SL4901550
0000EC6A;TAPMV4.0;77SL4901432
0000EC1A;TAPMV4.0;77SL4800850
0000EC65;TAPMV4.0;77SL4901433
0000EC2C;TAPMV4.0;77SL4901872
0000EB39;TAPMV4.0;77SL4901580
0000EC36;TAPMV4.0;77SL4901828
0000EBE1;TAPMV4.0;77SL4901778
0000EBFA;TAPMV4.0;77SL4901821
0000EAD7;TAPMV4.0;77SL4901926
0000EC0F;TAPMV4.0;77SL4800801
0000EB87;TAPMV4.0;77SL4901792
0000EBC0;TAPMV4.0;77SL4901857
0000EACF;TAPMV4.0;77SL4901958
0000EBBF;TAPMV4.0;77SL4901858
0000EBDC;TAPMV4.0;77SL4901767
0000EA8F;TAPMV4.0;77SL4901523
0000EB70;TAPMV4.0;77SL4901611
0000EB83;TAPMV4.0;77SL4901843
0000EAB3;TAPMV4.0;77SL4901506
0000EBB3;TAPMV4.0;77SL4901847
0000E93B;TAPMV4.0;77SL4901257
0000E967;TAPMV4.0;77SL4900993
0000E91F;TAPMV4.0;77SL4901224
0000E711;TAPMV4.0;77SL4800399
0000E9BD;TAPMV4.0;77SL4901347
0000E9A1;TAPMV4.0;77SL4901389
0000EA87;TAPMV4.0;77SL4901314
0000E926;TAPMV4.0;77SL4901177
0000E92A;TAPMV4.0;77SL4901175
0000E941;TAPMV4.0;77SL4900963
0000EA1F;TAPMV4.0;77SL4901284
0000EA18;TAPMV4.0;77SL4901274
0000EA2F;TAPMV4.0;77SL4901310
0000E9B1;TAPMV4.0;77SL4901036
0000EC3C;TAPMV4.0;77SL4800806
0000EC74;TAPMV4.0;77SL4901438
0000EBD4;TAPMV4.0;77SL4901548
0000EBDB;TAPMV4.0;77SL4901768
0000EB4A;TAPMV4.0;77SL4901474
0000EAEF;TAPMV4.0;77SL4901910
0000EAFB;TAPMV4.0;77SL4901952
0000EB15;TAPMV4.0;77SL4901893
0000EC5A;TAPMV4.0;77SL4800840
0000EB64;TAPMV4.0;77SL4901619
0000EB31;TAPMV4.0;77SL4901572
0000EB35;TAPMV4.0;77SL4901575
0000EA9B;TAPMV4.0;77SL4901491
0000EC47;TAPMV4.0;77SL4901076
0000EB3B;TAPMV4.0;77SL4901577
0000EC83;TAPMV4.0;77SL4901421
0000EBB1;TAPMV4.0;77SL4901846
0000EADC;TAPMV4.0;77SL4901929
0000EAC4;TAPMV4.0;77SL4901965
0000EAA0;TAPMV4.0;77SL4901488
0000EC0E;TAPMV4.0;77SL4800800
0000EAF8;TAPMV4.0;77SL4901947
0000E93D;TAPMV4.0;77SL4901125
0000E99F;TAPMV4.0;77SL4901063
0000E920;TAPMV4.0;77SL4901229
0000E8FF;TAPMV4.0;77SL4901219
0000E9F7;TAPMV4.0;77SL4901115
0000E945;TAPMV4.0;77SL4900967
0000E9D5;TAPMV4.0;77SL4901397
0000E8B0;TAPMV4.0;77SL4900078
0000E794;TAPMV4.0;77SL4900272
0000E658;TAPMV4.0;77SL4800299
0000E9C9;TAPMV4.0;77SL4901355
0000EA15;TAPMV4.0;77SL4901290
0000E730;TAPMV4.0;77SL4800506
0000E97A;TAPMV4.0;77SL4901026
0000EC0C;TAPMV4.0;77SL4800845
0000EAD6;TAPMV4.0;77SL4901927
0000E9D3;TAPMV4.0;77SL4901369
0000E99A;TAPMV4.0;77SL4901066
0000E9F2;TAPMV4.0;77SL4901118
0000E8ED;TAPMV4.0;77SL4901191
0000E961;TAPMV4.0;77SL4900997
0000E557;TAPMV4.0;77SL4800736
0000E526;TAPMV4.0;77SL4800708
0000E558;TAPMV4.0;77SL4800735
0000E96F;TAPMV4.0;77SL4901136
0000E883;TAPMV4.0;77SL4900453
0000E87D;TAPMV4.0;77SL4900463
